ID	book_id	char_text	place_text	context_10	context_50	context_100
MPFTMX	16231	she	her deck	and a cloud of Mauser bullets buzzing like hornets across <place> her deck </place> . How she lived to get where <char> she </char> was wanted is a mystery ; but she did ,	"brought to bear , on both sides of the channel . "" It was like rushing into the very jaws of hell , with mines exploding all about her , solid shot and bursting shells tearing at her vitals , and a cloud of Mauser bullets buzzing like hornets across <place> her deck </place> . How she lived to get where <char> she </char> was wanted is a mystery ; but she did , and they sunk her just inside the Estrella battery . At the last they could not steer her , because her rudder was knocked away ."	". Then the Spaniards discovered her , and from the way they let loose they must have thought the whole American fleet was trying to force the passage . In an instant she was the focus for a perfect cyclone of shot and shell from every gun that could be brought to bear , on both sides of the channel . "" It was like rushing into the very jaws of hell , with mines exploding all about her , solid shot and bursting shells tearing at her vitals , and a cloud of Mauser bullets buzzing like hornets across <place> her deck </place> . How she lived to get where <char> she </char> was wanted is a mystery ; but she did , and they sunk her just inside the Estrella battery . At the last they could not steer her , because her rudder was knocked away ."
AZLXHC	27439	he	the city	deceased coreligionist , to him unknown , went back to <place> the city </place> where <char> he </char> belonged . The physician hurried away from the cemetery to	pay the bills and take over the private effects of this Sarah Glassman and after some fashion to play the rôles of next friend and chief mourner , kenned the truth . The clergyman having done his duty by a deceased coreligionist , to him unknown , went back to <place> the city </place> where <char> he </char> belonged . The physician hurried away from the cemetery to minister to more patients than he properly could care for .	a stranger with a strange name who , temporarily abiding here , had fallen victim to the plague which filled the land . Of those who had a hand in the last mortal rôle she would ever play only Lobel 's private secretary , young Appel , who came to pay the bills and take over the private effects of this Sarah Glassman and after some fashion to play the rôles of next friend and chief mourner , kenned the truth . The clergyman having done his duty by a deceased coreligionist , to him unknown , went back to <place> the city </place> where <char> he </char> belonged . The physician hurried away from the cemetery to minister to more patients than he properly could care for .
VOJKTH	26409	she	the passage	"you , miss , when I was talking ? "" <char> she </char> said after a pause . "" I was in <place> the passage </place> , waiting for Eric . You must remember what you"	"I overheard you in the passage . What was it all about ? "" "" I do n't remember , miss , I 'm sure . "" Susy 's color had changed from red to white . "" Where were you , miss , when I was talking ? "" <char> she </char> said after a pause . "" I was in <place> the passage </place> , waiting for Eric . You must remember what you said ."	"as she did so , at the singing canary . "" Come here , Susy , come quickly ; I want to say something to you . "" "" Yes , Miss Marjorie , what is it ? "" "" What were you saying to your mother just now ? I overheard you in the passage . What was it all about ? "" "" I do n't remember , miss , I 'm sure . "" Susy 's color had changed from red to white . "" Where were you , miss , when I was talking ? "" <char> she </char> said after a pause . "" I was in <place> the passage </place> , waiting for Eric . You must remember what you said ."
ZKBGYS	23564	the sexton	every gravelly trench	with ease to himself , though not without discomfort to <char> the sexton </char> , <place> every gravelly trench </place> , natural chasm , or other inequality of ground that	fern , and low brushwood , presenting an unvaried surface of unbaked turf . The shallow coat of sod was manifested by the stones that clattered under the horse 's hoofs as he rapidly traversed the arid soil , clearing with ease to himself , though not without discomfort to <char> the sexton </char> , <place> every gravelly trench </place> , natural chasm , or other inequality of ground that occurred in his course . Clinging to his grandson with the tenacity of a bird of prey , Peter for some time kept his station in security ; but , unluckily , at one dike rather wider than the rest	"The aspect of the country had materially changed since their descent of the hill . In place of the richly - cultivated district which lay on the other side , a broad brown tract of waste land spread out before them , covered with scattered patches of gorse , stunted fern , and low brushwood , presenting an unvaried surface of unbaked turf . The shallow coat of sod was manifested by the stones that clattered under the horse 's hoofs as he rapidly traversed the arid soil , clearing with ease to himself , though not without discomfort to <char> the sexton </char> , <place> every gravelly trench </place> , natural chasm , or other inequality of ground that occurred in his course . Clinging to his grandson with the tenacity of a bird of prey , Peter for some time kept his station in security ; but , unluckily , at one dike rather wider than the rest , the horse , owing possibly to the mismanagement , intentional or otherwise , of Luke , swerved ; and the sexton , dislodged from his "" high estate , "" fell at the edge of the trench , and rolled incontinently to the bottom ."
AUTWCQ	66374	her	her _ palazzo _	on the pretext of throwing open the new garden of <char> <place> her </char> _ palazzo _ </place> , and by the exercise of her most charming manners	Clelia Conti came to court ; she had been made a Canoness . In order to parry the blow which this favour might be thought to have struck at the Conte 's influence , the Duchessa gave a party , on the pretext of throwing open the new garden of <char> <place> her </char> _ palazzo _ </place> , and by the exercise of her most charming manners made Clelia , whom she called her young friend of the Lake of Como , the queen of the evening . Her monogram was displayed , as though by accident , upon the principal transparencies .	and the Duca , to celebrate the occasion of his Embassy and his future Grand Cordon , was spending enormous sums upon its decoration ; the Duchessa directed the work in person . The Conte had guessed aright ; a few days after the presentation of the Duchessa , young Clelia Conti came to court ; she had been made a Canoness . In order to parry the blow which this favour might be thought to have struck at the Conte 's influence , the Duchessa gave a party , on the pretext of throwing open the new garden of <char> <place> her </char> _ palazzo _ </place> , and by the exercise of her most charming manners made Clelia , whom she called her young friend of the Lake of Como , the queen of the evening . Her monogram was displayed , as though by accident , upon the principal transparencies .
TSFSCB	6690	the Yeomanry	the bridge	three hundred was towards Stockport ; but when they reached <place> the bridge </place> they found it occupied by <char> the Yeomanry </char> and a troop of the Life Guards . To attempt	are less ridiculous than those who hung or sabred them , less ridiculous than the Crimean war and numberless dignified events in human history , the united achievements of the sovereigns and ministries of Europe . The route of the three hundred was towards Stockport ; but when they reached <place> the bridge </place> they found it occupied by <char> the Yeomanry </char> and a troop of the Life Guards . To attempt to force a passage was impossible ; but numbers threw themselves into the river , and so crossed .	as it ever was , but that which to this world is foolishness is adjudged wisdom by the Eternal Arbiter . The Blanketeers shivering on Ardwick Green , the weavers who afterwards drilled on the Lancashire moors , and were hung according to law , or killed at Peterloo , are less ridiculous than those who hung or sabred them , less ridiculous than the Crimean war and numberless dignified events in human history , the united achievements of the sovereigns and ministries of Europe . The route of the three hundred was towards Stockport ; but when they reached <place> the bridge </place> they found it occupied by <char> the Yeomanry </char> and a troop of the Life Guards . To attempt to force a passage was impossible ; but numbers threw themselves into the river , and so crossed .
IFYUPC	47002	the Kisaki	It	with gilding , looked like a summer - house . <place> It </place> was closed by blinds , which <char> the Kisaki </char> ordered to be raised . The princesses and lords took	and on her brow was a small round mirror surrounded by a row of pearls . Soon a magnificent chariot , drawn by two black buffaloes , approached the palace . This chariot , surmounted by a roof and covered with gilding , looked like a summer - house . <place> It </place> was closed by blinds , which <char> the Kisaki </char> ordered to be raised . The princesses and lords took their places in norimonos drawn by a large number of men in rich array , and they set joyously forth .	a broad cloth of gold girdle bound her waist and formed a huge knot at the back . A branch of chrysanthemum in full bloom was embroidered upon one end of this sash . The Queen had in her hair large pins of light tortoise - shell elaborately wrought , and on her brow was a small round mirror surrounded by a row of pearls . Soon a magnificent chariot , drawn by two black buffaloes , approached the palace . This chariot , surmounted by a roof and covered with gilding , looked like a summer - house . <place> It </place> was closed by blinds , which <char> the Kisaki </char> ordered to be raised . The princesses and lords took their places in norimonos drawn by a large number of men in rich array , and they set joyously forth .
XCKHBD	44716	the team	the clubhouse	, and a little later had gathered the rest of <char> the team </char> in <place> the clubhouse </place> . “ I ’m not going to do much talking	friend . I know how well you can play , and I ’m sure you ’re going to do your best with the rest of us to bring the pennant once more to New York . ” He moved away , and a little later had gathered the rest of <char> the team </char> in <place> the clubhouse </place> . “ I ’m not going to do much talking , fellows , ” he said .	sniff of unbelief spoke volumes . Joe saw that while he was in this mood there was nothing to be gained by talking longer . “ Think it over , old boy , ” he said pleasantly . “ I ’m your friend , and I want to stay your friend . I know how well you can play , and I ’m sure you ’re going to do your best with the rest of us to bring the pennant once more to New York . ” He moved away , and a little later had gathered the rest of <char> the team </char> in <place> the clubhouse </place> . “ I ’m not going to do much talking , fellows , ” he said .
SNWILB	23741	you	home	"minister . "" The point is , Davy , that <char> you </char> left <place> home </place> before daylight to tell me , and you must have"	"to have little fear of Mr. Pound and as little interest in him . "" Never mind the learned Doctor Pound , "" he exclaimed , and his mouth twitched in a smile inspired by the mere thought of the minister . "" The point is , Davy , that <char> you </char> left <place> home </place> before daylight to tell me , and you must have run nearly all the way -- eh , boy ? "" "" I had to , "" I panted . "" You see , Mr. Lukens he was to come here early for you , and I thought if I"	"warn me , eh , Davy ? "" he said . "" Yes , sir , "" I answered . "" Mr. Pound he thinks you are a dangerous man . Mr. Pound he wants to get you out of the valley . Mr. Pound he---- "" The Professor seemed to have little fear of Mr. Pound and as little interest in him . "" Never mind the learned Doctor Pound , "" he exclaimed , and his mouth twitched in a smile inspired by the mere thought of the minister . "" The point is , Davy , that <char> you </char> left <place> home </place> before daylight to tell me , and you must have run nearly all the way -- eh , boy ? "" "" I had to , "" I panted . "" You see , Mr. Lukens he was to come here early for you , and I thought if I was in time you might run away ."
CHZOYW	50462	their	their own artificial lake	the high sluices and overwhelmed them in the waters of <char> <place> their </char> own artificial lake </place> . Walls , and turrets , and buttresses gave way	"'s domains ; and they shall find that Philip knows how to make their punishment increase his power . Gournay has fallen , Guerin , "" continued the king , "" without the loss of a man . I cut the high sluices and overwhelmed them in the waters of <char> <place> their </char> own artificial lake </place> . Walls , and turrets , and buttresses gave way before the rushing inundation , like straws before the sickle ."	"of the evil they have made ! But , by the Lord above ! they shall suffer for their treason ! Bishops and barons ! they shall feel this interdict as deeply as I do . Their treachery and cowardice shall fill my treasury , and shall swell my crown 's domains ; and they shall find that Philip knows how to make their punishment increase his power . Gournay has fallen , Guerin , "" continued the king , "" without the loss of a man . I cut the high sluices and overwhelmed them in the waters of <char> <place> their </char> own artificial lake </place> . Walls , and turrets , and buttresses gave way before the rushing inundation , like straws before the sickle ."
WRZVCF	36403	he	that garden	"excitement , this shower of indignation had agitated him ; <char> he </char> asked not after her . "" Look up at <place> that garden </place> , "" said his sister , beside herself ; """	", "" said Julienne ; "" go , I pray , after her , and appease her . "" But the leaves of the sensitive - plant of his honor were now crushed ; this ( to him ) new excitement , this shower of indignation had agitated him ; <char> he </char> asked not after her . "" Look up at <place> that garden </place> , "" said his sister , beside herself ; "" there lies buried thy first bride ; O spare the second ! "" This worked exactly the opposite effect to what she had intended ."	"could melt the astounded maiden or the astounded youth . Anger , with its speaking - trumpet and ear - trumpet , spoke and heard everything too strongly . The Countess went out , and commanded to harness the horses . "" O ye people , and thou obstinate one , "" said Julienne ; "" go , I pray , after her , and appease her . "" But the leaves of the sensitive - plant of his honor were now crushed ; this ( to him ) new excitement , this shower of indignation had agitated him ; <char> he </char> asked not after her . "" Look up at <place> that garden </place> , "" said his sister , beside herself ; "" there lies buried thy first bride ; O spare the second ! "" This worked exactly the opposite effect to what she had intended ."
LBQGPV	8129	I	Perdóndaris	once attacked Perdóndaris and what befell that army . Then <char> I </char> entered <place> Perdóndaris </place> and found all the people dancing , clad in brilliant	it in every mile , and copper plaques low down where men could read them , telling in all the languages of those parts of the earth -- one language on each plaque -- the tale of how an army once attacked Perdóndaris and what befell that army . Then <char> I </char> entered <place> Perdóndaris </place> and found all the people dancing , clad in brilliant silks , and playing on the tambang as they danced . For a fearful thunderstorm had terrified them while I slept , and the fires of death , they said , had danced over Perdóndaris , and now the thunder	captain , I went ashore alone . Certainly Perdóndaris was a powerful city ; it was encompassed by a wall of great strength and altitude , having in it hollow ways for troops to walk in , and battlements along it all the way , and fifteen strong towers on it in every mile , and copper plaques low down where men could read them , telling in all the languages of those parts of the earth -- one language on each plaque -- the tale of how an army once attacked Perdóndaris and what befell that army . Then <char> I </char> entered <place> Perdóndaris </place> and found all the people dancing , clad in brilliant silks , and playing on the tambang as they danced . For a fearful thunderstorm had terrified them while I slept , and the fires of death , they said , had danced over Perdóndaris , and now the thunder had gone leaping away
ERFKXW	22321	she	the castle of Colin Dubh	. “ Here ’s my home , gentlemen , ” <char> she </char> said , “ like <place> the castle of Colin Dubh </place> , with the highest ceiling in the world and the	reply , and when the child was put down and ran to her , she scarcely glanced on it , but took it by the hand and made to go before us , through the underwood she had come from . “ Here ’s my home , gentlemen , ” <char> she </char> said , “ like <place> the castle of Colin Dubh </place> , with the highest ceiling in the world and the stars for candles . ” We might have passed it a score of times in broad daylight and never guessed its secret .	round his neck . More at the pair of them than at me did Betty look with interest when her tears were concluded . “ Amn’t I like myself this morning ? ” asked John , jocularly , dandling the bairn in his arms . Betty turned away without a reply , and when the child was put down and ran to her , she scarcely glanced on it , but took it by the hand and made to go before us , through the underwood she had come from . “ Here ’s my home , gentlemen , ” <char> she </char> said , “ like <place> the castle of Colin Dubh </place> , with the highest ceiling in the world and the stars for candles . ” We might have passed it a score of times in broad daylight and never guessed its secret .
HBNKTO	1748	a Prussian	Berlin	is a German , ” he went on , “ <char> a Prussian </char> . His father was a cab - driver in <place> Berlin </place> , and his mother waiting - maid in a brewery	millionaire in six months . ” He stopped , shook his head , and suddenly , “ Do you know the Baron de Thaller ? ” he asked . And , without giving Marius time to answer , “ He is a German , ” he went on , “ <char> a Prussian </char> . His father was a cab - driver in <place> Berlin </place> , and his mother waiting - maid in a brewery . At the age of eighteen , he was compelled to leave his country , owing to some petty swindle , and came to take up his residence in Paris .	my own when I met the Baron de Thaller . Alas ! why did I meet him ? ‘ Twas he who first gave me to understand that it was stupid to work and save , when , at the bourse , with moderate luck , one might become a millionaire in six months . ” He stopped , shook his head , and suddenly , “ Do you know the Baron de Thaller ? ” he asked . And , without giving Marius time to answer , “ He is a German , ” he went on , “ <char> a Prussian </char> . His father was a cab - driver in <place> Berlin </place> , and his mother waiting - maid in a brewery . At the age of eighteen , he was compelled to leave his country , owing to some petty swindle , and came to take up his residence in Paris .
PHROOM	46855	The army of the chivalrous King of Sweden	Sweden	in the terrible destruction and ruin which it caused . <char> The army of the chivalrous King of <place> Sweden </char> </place> , the prop of the Protestant cause , was largely	New Edition . _ In this story Mr. Henty gives the history of the first part of the Thirty Years ’ War , a struggle unprecedented in length , in the fury with which it was carried on , and in the terrible destruction and ruin which it caused . <char> The army of the chivalrous King of <place> Sweden </char> </place> , the prop of the Protestant cause , was largely composed of Scotchmen , and among these was the hero of the story . The chief interest of the tale turns on the great struggle between Gustavus and his chief opponents — Wallenstein , Tilly , and Pappenheim .	. “ Boys know and love Mr. Henty ’s books of adventure , and will welcome his tale of the freeing of the Netherlands . ”—_Athenæum . _ — The Lion of the North : A Tale of Gustavus Adolphus . Illustrated . 3_s . _ 6_d . _ _ New Edition . _ In this story Mr. Henty gives the history of the first part of the Thirty Years ’ War , a struggle unprecedented in length , in the fury with which it was carried on , and in the terrible destruction and ruin which it caused . <char> The army of the chivalrous King of <place> Sweden </char> </place> , the prop of the Protestant cause , was largely composed of Scotchmen , and among these was the hero of the story . The chief interest of the tale turns on the great struggle between Gustavus and his chief opponents — Wallenstein , Tilly , and Pappenheim .
CLVBEI	52450	You	all the world	that their yellow wives and children may not starve . <char> You </char> can find representatives from <place> all the world </place> marching up to the trenches along the dusty roads of	, have been recruited from districts in China which have been stricken with famine . They have exchanged their rice - fields and pagodas for the bombed areas and dug - outs of war not for our sakes , but that their yellow wives and children may not starve . <char> You </char> can find representatives from <place> all the world </place> marching up to the trenches along the dusty roads of France . We Canadians have Japanese in our British Columbia battalions ; our sharp - shooters are Red Indians .	Indian service , who carried rods with which to enforce obedience . A cruel war ! A war to the point of exhaustion when the white man , that his God might be defended , had to rouse Confucius from his long contemplation . These men , they tell us , have been recruited from districts in China which have been stricken with famine . They have exchanged their rice - fields and pagodas for the bombed areas and dug - outs of war not for our sakes , but that their yellow wives and children may not starve . <char> You </char> can find representatives from <place> all the world </place> marching up to the trenches along the dusty roads of France . We Canadians have Japanese in our British Columbia battalions ; our sharp - shooters are Red Indians .
TTUNEH	43527	himself	the house	where that gnarled and withered watch - dog had betaken <char> himself </char> . Somewhere , within or without <place> the house </place> , he was asleep , or pretended to sleep ,	. He did not dare think of her in that hour . He turned and began to make his way silently under the trees towards the appointed meeting place . Once he thought of the old Michel , and wondered where that gnarled and withered watch - dog had betaken <char> himself </char> . Somewhere , within or without <place> the house </place> , he was asleep , or pretended to sleep , and Ste . Marie knew that he could be trusted .	the gloom with sleepless open eyes looking into those to - morrows which she had said she saw so well . He wondered bitterly what the to - morrows were to bring her , but he caught himself up with a stern determination and put her out of his mind . He did not dare think of her in that hour . He turned and began to make his way silently under the trees towards the appointed meeting place . Once he thought of the old Michel , and wondered where that gnarled and withered watch - dog had betaken <char> himself </char> . Somewhere , within or without <place> the house </place> , he was asleep , or pretended to sleep , and Ste . Marie knew that he could be trusted .
HDYFWM	37621	travellers	our garden	found it wonderful . The tavern was always full of <char> travellers </char> . Behind <place> our garden </place> was a forest of oaks , where I loved to	"; the accounts increased , and my father was obliged to give his note and pay usurious interest . "" Naturally I , too young to understand the state of affairs , looked on the world around me , and found it wonderful . The tavern was always full of <char> travellers </char> . Behind <place> our garden </place> was a forest of oaks , where I loved to wander , listening to the warbling of birds and the rustling of the branches overhead . Now , I can not interest myself thus in nature ; human beings interest me more ."	"But how could she resist when he was determined to have his way at any cost ? Joël always yielded to his demands . For his continual banquets it was necessary to have fish , meat , sugar and vegetables , spices and wine . And that was not all ; the accounts increased , and my father was obliged to give his note and pay usurious interest . "" Naturally I , too young to understand the state of affairs , looked on the world around me , and found it wonderful . The tavern was always full of <char> travellers </char> . Behind <place> our garden </place> was a forest of oaks , where I loved to wander , listening to the warbling of birds and the rustling of the branches overhead . Now , I can not interest myself thus in nature ; human beings interest me more ."
PJIMKP	54795	her	the hospital	Sweetland told her story , Daniel and the physician of <place> the hospital </place> appeared . Then the wife made <char> her </char> statement . She spoke calmly and clearly ; there was	a magistrate , with Sir Reginald Vivian , Henry Vivian , Mrs Prowse , her son , Samuel Prowse , and a shorthand writer entered the room where Minnie lay . Nurses were also in attendance , and before Mrs Sweetland told her story , Daniel and the physician of <place> the hospital </place> appeared . Then the wife made <char> her </char> statement . She spoke calmly and clearly ; there was no hesitation in her voice ; and those present were able to confirm her account in every particular .	husband until Sir Reginald Vivian was familiar with the circumstances ; then , knowing that Dan was safe , she slept . But her repose proved fitful and broken by pain . Thankfully she welcomed dawn and gladly prepared for an ordeal now hastening upon her . At eleven o’clock a magistrate , with Sir Reginald Vivian , Henry Vivian , Mrs Prowse , her son , Samuel Prowse , and a shorthand writer entered the room where Minnie lay . Nurses were also in attendance , and before Mrs Sweetland told her story , Daniel and the physician of <place> the hospital </place> appeared . Then the wife made <char> her </char> statement . She spoke calmly and clearly ; there was no hesitation in her voice ; and those present were able to confirm her account in every particular .
SGVMMM	593	they	the villages where they had been born	the small doings , the minute details of life in <place> the villages where <char> they </char> had been born </place> , while over there the cow , seeing that the	her . The next Sunday she sat down with them for a little longer talk ; and all three , seated side by side , their eyes lost in the distance , clasping their knees with their hands , told the small doings , the minute details of life in <place> the villages where <char> they </char> had been born </place> , while over there the cow , seeing that the milkmaid had stopped on her way , stretched out toward her its heavy head with its dripping nostrils , and gave a long low to call her . Soon the girl consented to eat a bit of bread with them	. The two soldiers , seated before her , gazed at her with emotion and delight . Then she went to milk her cow , and once more gave them some milk on coming back . They thought of her all the week ; several times they even spoke of her . The next Sunday she sat down with them for a little longer talk ; and all three , seated side by side , their eyes lost in the distance , clasping their knees with their hands , told the small doings , the minute details of life in <place> the villages where <char> they </char> had been born </place> , while over there the cow , seeing that the milkmaid had stopped on her way , stretched out toward her its heavy head with its dripping nostrils , and gave a long low to call her . Soon the girl consented to eat a bit of bread with them and drink a mouthful of wine .
QXVUUF	52450	She	England	became extremely fond of her and brought her back to <place> England </place> . <char> She </char> saw her native country for the first time in his	of this Dragott knew when he married her was not certain . He was a kindly , honourable , wellborn man and had arrived at an age when men attain a wise leniency of view towards social accidents . He became extremely fond of her and brought her back to <place> England </place> . <char> She </char> saw her native country for the first time in his company , and she saw it as a spy in the pay of Germany . After her husband ’s death , it was German money which had maintained the elegant extravagance of the little house in Mayfair .	Englishman of title , had been well - educated , kept always abroad in the care of strangers and had been given to understand through her father ’s lawyers that the moment she tried to hold direct communication with her father ’s family her income would end . How much of this Dragott knew when he married her was not certain . He was a kindly , honourable , wellborn man and had arrived at an age when men attain a wise leniency of view towards social accidents . He became extremely fond of her and brought her back to <place> England </place> . <char> She </char> saw her native country for the first time in his company , and she saw it as a spy in the pay of Germany . After her husband ’s death , it was German money which had maintained the elegant extravagance of the little house in Mayfair .
PEXNUZ	51082	I	the room	"mask veered nervously toward the books and the screen and <place> the room </place> 's dark corners . "" But <char> I </char> ca n't possibly talk to you here . "" I"	"around the eyes and mouth . Her fingernails twinkled like silver . It had n't occurred to me that she 'd expect us to go out . "" I should have told you , "" she said softly . Her mask veered nervously toward the books and the screen and <place> the room </place> 's dark corners . "" But <char> I </char> ca n't possibly talk to you here . "" I said doubtfully , "" There 's a place near the Consulate .... "" "" I know where we can be together and talk , "" she said rapidly ."	"as guilty a reaction as if I 'd been caught peering through a keyhole . She stood in the bedroom doorway . I think she was trembling . She was wearing a gray fur coat , white - speckled , and a gray velvet evening mask with shirred gray lace around the eyes and mouth . Her fingernails twinkled like silver . It had n't occurred to me that she 'd expect us to go out . "" I should have told you , "" she said softly . Her mask veered nervously toward the books and the screen and <place> the room </place> 's dark corners . "" But <char> I </char> ca n't possibly talk to you here . "" I said doubtfully , "" There 's a place near the Consulate .... "" "" I know where we can be together and talk , "" she said rapidly ."
DEPLCX	41134	I	the premises	a somnambulist -- did you ever know of my leaving <place> the premises </place> after going to bed -- have <char> I </char> ever been subject to fits of insanity , or fits	therefore I repeat my question : “ Have I gone crazy , or not ? have you noticed anything in my conduct , or in my appearance , that would indicate the loss of reason -- have I ever been a somnambulist -- did you ever know of my leaving <place> the premises </place> after going to bed -- have <char> I </char> ever been subject to fits of insanity , or fits of any sort ? ” Now , mother dear , I earnestly request you to answer each and all of those questions , because my mind is greatly troubled about it . ’	direct answer to those questions . ’ “ ‘ Do n’t trifle with your mother that way , my son ; I implore you to remember that this is no occasion for levity . ’ “ ‘ I never was in deeper earnest than I am now , mother , therefore I repeat my question : “ Have I gone crazy , or not ? have you noticed anything in my conduct , or in my appearance , that would indicate the loss of reason -- have I ever been a somnambulist -- did you ever know of my leaving <place> the premises </place> after going to bed -- have <char> I </char> ever been subject to fits of insanity , or fits of any sort ? ” Now , mother dear , I earnestly request you to answer each and all of those questions , because my mind is greatly troubled about it . ’
NKTVHJ	17866	you	the library	"he has them in his room . "" "" Did <char> you </char> look back of the books in <place> the library </place> ? "" Rand asked ."	"searched Varcek 's lab , after everybody was in bed , and I searched the cars in the garage , and a lot of other places . I did n't find them . Whoever he is , the chances are he has them in his room . "" "" Did <char> you </char> look back of the books in <place> the library </place> ? "" Rand asked ."	"n't have any buttling to do till the women get home from church . "" "" Case Varcek and Dunmore , when they come in ; see if either of them is rod - heavy . Find anything , last night ? "" Ritter shook his head . "" I searched Varcek 's lab , after everybody was in bed , and I searched the cars in the garage , and a lot of other places . I did n't find them . Whoever he is , the chances are he has them in his room . "" "" Did <char> you </char> look back of the books in <place> the library </place> ? "" Rand asked ."
PQHKJR	40511	the friendly skipper	London	reached Copenhagen , where , by the good offices of <char> the friendly skipper </char> , he was transferred to another vessel bound for <place> London </place> . It was just a week after his capture that	, had served in the British Mercantile Marine and was a pronounced anti - German , so it did not take very long to settle matters to the satisfaction of both parties . In due course , therefore , Lawless reached Copenhagen , where , by the good offices of <char> the friendly skipper </char> , he was transferred to another vessel bound for <place> London </place> . It was just a week after his capture that Lawless landed at the wharf just below London Bridge .	the remainder almost immediately afterwards . However , it was no use worrying now , and he decided to chance his luck . He succeeded in boarding the Danish steamer without attracting attention , and at once sought an interview with the skipper . The latter , happily for him , had served in the British Mercantile Marine and was a pronounced anti - German , so it did not take very long to settle matters to the satisfaction of both parties . In due course , therefore , Lawless reached Copenhagen , where , by the good offices of <char> the friendly skipper </char> , he was transferred to another vessel bound for <place> London </place> . It was just a week after his capture that Lawless landed at the wharf just below London Bridge .
URAWCH	1217	the precentor	Edinburgh	aspirations of my soul for me ; and when an <place> Edinburgh </place> congregation stands , and <char> the precentor </char> leads in that noble paraphrase , ' God of our	that touches me profoundly . I am often carried very high on the waves of splendid church music , when the organ 's thunder rolls ' through vaulted aisles ' and the angelic voices of a trained choir chant the aspirations of my soul for me ; and when an <place> Edinburgh </place> congregation stands , and <char> the precentor </char> leads in that noble paraphrase , ' God of our fathers , be the God Of their succeeding race , ' there is a certain ascetic fervour in it that seems to me the perfection of worship . It may be that my Puritan ancestors are mainly responsible for this	John Knox endure a ' kist o ' whistles ' in good St. Giles ' ? ) , but it is not used yet in some of those we attend most frequently . There is a certain quaint solemnity , a beautiful austerity , in the unaccompanied singing of hymns that touches me profoundly . I am often carried very high on the waves of splendid church music , when the organ 's thunder rolls ' through vaulted aisles ' and the angelic voices of a trained choir chant the aspirations of my soul for me ; and when an <place> Edinburgh </place> congregation stands , and <char> the precentor </char> leads in that noble paraphrase , ' God of our fathers , be the God Of their succeeding race , ' there is a certain ascetic fervour in it that seems to me the perfection of worship . It may be that my Puritan ancestors are mainly responsible for this feeling , or perhaps my recently adopted Jenny Geddes is a factor in it ; of course , if she were in the habit of flinging fauldstules at Deans , she was probably the friend of truth and the foe of beauty , so far as it was in her
PGICMB	3411	Susan	the garden	my dear stupid Susan for Miss Ida ? ” Meanwhile <char> Susan </char> flew screaming and leaping out into <place> the garden </place> in a mad tom - boy fashion ; but that	and Miss Fosbrook was ashamed of it when she looked at Ida ’s lady - like little billet . “ But I wonder , ” said she to herself , “ whether I shall feel as if I would change my dear stupid Susan for Miss Ida ? ” Meanwhile <char> Susan </char> flew screaming and leaping out into <place> the garden </place> in a mad tom - boy fashion ; but that could well be pardoned , as there were only her sisters to see her ; and the pleasure of having persevered and done her best was enough to make her heart and her limbs dance for merriment . Depend upon	a lesson . ” Susan deserved it , for her patient perseverance had been all out of obedience , not in the mere desire of having her note admired . Indeed , good child , at the best it was a very poor affair for a girl of twelve , and Miss Fosbrook was ashamed of it when she looked at Ida ’s lady - like little billet . “ But I wonder , ” said she to herself , “ whether I shall feel as if I would change my dear stupid Susan for Miss Ida ? ” Meanwhile <char> Susan </char> flew screaming and leaping out into <place> the garden </place> in a mad tom - boy fashion ; but that could well be pardoned , as there were only her sisters to see her ; and the pleasure of having persevered and done her best was enough to make her heart and her limbs dance for merriment . Depend upon it , however wretched and miserable hard application to what we do not like may seem at the moment , it is the only way to make play - times really delicious .
TZZGYV	59728	Walther	Markham	in the M - sections . With mounting excitement , <char> Walther </char> chalked off Machiavelli , Mann , <place> Markham </place> , Masefield , Maugham , Maupassant , Melville , Millay	library carts for the servo - robots , who swiftly fell to loading the carts and trundling them back to the elevator . Walther soon moved ahead of the leader and began marking the books himself . They had started in the M - sections . With mounting excitement , <char> Walther </char> chalked off Machiavelli , Mann , <place> Markham </place> , Masefield , Maugham , Maupassant , Melville , Millay , Moliere .... Leaping to the next tier , he raced through the stacks marking the works of Nathan and Newton , O'Neill ... Ovid ....	the book vault . Tier upon tier , the stacks of books reached in every direction as far as a flashlight beam could probe . Motioning Walther to follow him , the leader took a piece of chalk and began marking off groups of books . The men rounded up library carts for the servo - robots , who swiftly fell to loading the carts and trundling them back to the elevator . Walther soon moved ahead of the leader and began marking the books himself . They had started in the M - sections . With mounting excitement , <char> Walther </char> chalked off Machiavelli , Mann , <place> Markham </place> , Masefield , Maugham , Maupassant , Melville , Millay , Moliere .... Leaping to the next tier , he raced through the stacks marking the works of Nathan and Newton , O'Neill ... Ovid ....
