ID	book_id	char_text	place_text	context_10	context_50	context_100
BMKOUA	13547	she	It	think she is not very anxious to go there . <place> It </place> has associations that <char> she </char> would rather not renew . We shall stay somewhere within	"Bertrand 's hand suddenly clenched hard upon the chair - arm . "" You will take her -- to Valpré ? "" he questioned . "" Probably not to the place itself , "" Mordaunt made answer . "" I think she is not very anxious to go there . <place> It </place> has associations that <char> she </char> would rather not renew . We shall stay somewhere within easy reach of Valpré ."	"a very low voice . He paused a moment , then said , "" And you , you will be at the trial to report ? "" "" Yes . I am going . Chris will go with me . "" "" Ah ! "" The exclamation seemed involuntary . Bertrand 's hand suddenly clenched hard upon the chair - arm . "" You will take her -- to Valpré ? "" he questioned . "" Probably not to the place itself , "" Mordaunt made answer . "" I think she is not very anxious to go there . <place> It </place> has associations that <char> she </char> would rather not renew . We shall stay somewhere within easy reach of Valpré ."
SGXKBT	4599	her	London	countess pushed her suggestion no further , but made up <char> her </char> mind that she must come up to <place> London </place> herself . It was pleasant to see the Ladies Amelia	really in the world . But Gazebee was a clear - headed , honest man ; and he knew the countess . He did not think that such an arrangement could be made on the present occasion . Whereupon the countess pushed her suggestion no further , but made up <char> her </char> mind that she must come up to <place> London </place> herself . It was pleasant to see the Ladies Amelia and Alexandrina , as they sat within a vast emporium of carpets in Bond Street , asking questions of the four men who were waiting upon them , putting their heads together and whispering , calculating accurately as to extra	makers , the crockery - mongers , and the like . The countess , putting it in her own way , had gently suggested that the fashion of the thing had changed lately , and that such an arrangement was considered to be the proper thing among people who lived really in the world . But Gazebee was a clear - headed , honest man ; and he knew the countess . He did not think that such an arrangement could be made on the present occasion . Whereupon the countess pushed her suggestion no further , but made up <char> her </char> mind that she must come up to <place> London </place> herself . It was pleasant to see the Ladies Amelia and Alexandrina , as they sat within a vast emporium of carpets in Bond Street , asking questions of the four men who were waiting upon them , putting their heads together and whispering , calculating accurately as to extra twopences a yard , and occasioning as much trouble as it was possible for them to give .
WSAIKG	31381	"an undergraduate "" keeps chapels"	The Squire 's pew	"dependent on him for a livelihood and attended church as <char> an undergraduate "" keeps chapels </char> , "" for fear of unpleasant consequences . <place> The Squire 's pew </place> occupied the whole of the space usually devoted to the"	"those in the body of the church by a faded red curtain hung on an iron rail , but the Squire always drew it boldly aside during the exhortation and surveyed the congregation , the greater part of which was dependent on him for a livelihood and attended church as <char> an undergraduate "" keeps chapels </char> , "" for fear of unpleasant consequences . <place> The Squire 's pew </place> occupied the whole of the space usually devoted to the organ and the vestry in modern built churches , and had a separate entrance from the churchyard . It had a wooden floor , upon which was a worn blue carpet sprinkled with yellow fleurs de lis ."	"the old church itself , paying its tribute to the unseen mysteries of the long ages of faith . On the north side of the chancel , which was two steps higher than the nave , was the Squire 's pew . Its occupants were shielded from the gaze of those in the body of the church by a faded red curtain hung on an iron rail , but the Squire always drew it boldly aside during the exhortation and surveyed the congregation , the greater part of which was dependent on him for a livelihood and attended church as <char> an undergraduate "" keeps chapels </char> , "" for fear of unpleasant consequences . <place> The Squire 's pew </place> occupied the whole of the space usually devoted to the organ and the vestry in modern built churches , and had a separate entrance from the churchyard . It had a wooden floor , upon which was a worn blue carpet sprinkled with yellow fleurs de lis ."
JSCTCF	51278	Sir Nicholas	the forest	soon as we came near . Before we emerged from <place> the forest </place> into the open <char> Sir Nicholas </char> brought up his arquebusiers , bidding Burke and myself to	air was full of the sounds of firing ; and then the men who had been sent forward fell back , crying that the Spaniards were drawn up in battle array , and were waiting to fall upon us so soon as we came near . Before we emerged from <place> the forest </place> into the open <char> Sir Nicholas </char> brought up his arquebusiers , bidding Burke and myself to support them . At the same time he ordered his mounted men to the front .	main body was massed together as closely as the nature of the ground would permit , Sir Nicholas himself directing all our movements with the utmost coolness and unconcern . As we pressed onward there was a sharp crack of an arquebus , then another and another , until the air was full of the sounds of firing ; and then the men who had been sent forward fell back , crying that the Spaniards were drawn up in battle array , and were waiting to fall upon us so soon as we came near . Before we emerged from <place> the forest </place> into the open <char> Sir Nicholas </char> brought up his arquebusiers , bidding Burke and myself to support them . At the same time he ordered his mounted men to the front .
PNMGSQ	44751	They	the hotel	Lord Manton and Mr. Goddard entered the commercial room of <place> the hotel </place> . <char> They </char> had with them a warrant for the arrest of	She can get a new tyre , ” said Mr. Goddard ; “ and serve her jolly well right for lending her bicycle to Miss Blow . She ought to have had more sense . ” A few minutes later Lord Manton and Mr. Goddard entered the commercial room of <place> the hotel </place> . <char> They </char> had with them a warrant for the arrest of Theodore Guy Red of Rosivera on a charge of wilful murder . They spread this out on the table and invited Miss Blow to inspect it	wife at Ballymoy like having them tricks played with her bicycle . She ’s a cousin of my own . ” He had never had a high opinion of Cole ’s stratagems , and it pained him to have to listen to the praise bestowed on this one . “ She can get a new tyre , ” said Mr. Goddard ; “ and serve her jolly well right for lending her bicycle to Miss Blow . She ought to have had more sense . ” A few minutes later Lord Manton and Mr. Goddard entered the commercial room of <place> the hotel </place> . <char> They </char> had with them a warrant for the arrest of Theodore Guy Red of Rosivera on a charge of wilful murder . They spread this out on the table and invited Miss Blow to inspect it
KZXEVX	57271	Anybody	it	led right up to the trenches , or damn near <place> it </place> , anyway . <char> Anybody </char> , even an S. O. S. bird with six months	found out later that the name of the place was _ Swasson _ ( Soissons ) . Must have been some battlin ’ ’ round that joint . “ After leavin ’ _ Swasson _ we hit a road that led right up to the trenches , or damn near <place> it </place> , anyway . <char> Anybody </char> , even an S. O. S. bird with six months ’ experience in Paris , would have guessed that we must be somewhere near the front . There was old trenches runnin ’ every which way ; at that time I thought the detail that dug ’em must have been	roofs gone , windows out , walls cavin ’ in . Some places were nothin’ but rubbish . There was so little left of a few houses that you could n’t have salvaged a thing even if you had a pull with the guy at the salvage dump . I found out later that the name of the place was _ Swasson _ ( Soissons ) . Must have been some battlin ’ ’ round that joint . “ After leavin ’ _ Swasson _ we hit a road that led right up to the trenches , or damn near <place> it </place> , anyway . <char> Anybody </char> , even an S. O. S. bird with six months ’ experience in Paris , would have guessed that we must be somewhere near the front . There was old trenches runnin ’ every which way ; at that time I thought the detail that dug ’em must have been zigzag , as all of the trenches was crooked like a bunch of old dead snakes .
MVYXUV	37573	He	one of the parlours	But Fitzsimmons was not now to be put off . <char> He </char> had been shown into <place> one of the parlours </place> , and going to the writing - case on the	and secondly , lest he should suppose that the cause of her illness might have some reference to himself . She therefore desired the servant simply to tell Mr. Fitzsimmons that Miss Mandeville could receive no visiters that day . But Fitzsimmons was not now to be put off . <char> He </char> had been shown into <place> one of the parlours </place> , and going to the writing - case on the centre - table , he took a sheet of paper , and addressed to her an epistle expressing in the most ardent terms his admiration and his love , and concluding with the hope that she would grant him an	again could raise her eyes to his face , or open her lips in his presence , Lucinda 's first thought was to reply that she was indisposed , but she checked herself from sending him such a message , first , because it was not exactly the truth , and secondly , lest he should suppose that the cause of her illness might have some reference to himself . She therefore desired the servant simply to tell Mr. Fitzsimmons that Miss Mandeville could receive no visiters that day . But Fitzsimmons was not now to be put off . <char> He </char> had been shown into <place> one of the parlours </place> , and going to the writing - case on the centre - table , he took a sheet of paper , and addressed to her an epistle expressing in the most ardent terms his admiration and his love , and concluding with the hope that she would grant him an interview . There was not , of course , the slightest allusion to the events of the preceding evening .
ZHZLRZ	2192	his	here	place to a steely feeling . What had brought him <place> here </place> ? Had he been spying on <char> his </char> wife ? The old longing for physical combat came over	was there . A ring at the bell , repeated several times , roused him at last to go to the door . His caller was Robert Cramier . And at sight of him , all Lennan 's lethargy gave place to a steely feeling . What had brought him <place> here </place> ? Had he been spying on <char> his </char> wife ? The old longing for physical combat came over him .	away from Cramier , going to where he had in fancy watched her feed her doves . No laws , no fears , not even her commands could stop his fancy from conjuring her up by day and night . He had but to close his eyes , and she was there . A ring at the bell , repeated several times , roused him at last to go to the door . His caller was Robert Cramier . And at sight of him , all Lennan 's lethargy gave place to a steely feeling . What had brought him <place> here </place> ? Had he been spying on <char> his </char> wife ? The old longing for physical combat came over him .
PELZJH	66513	me	The plains	or darkness , rest or action . Now listen to <char> me </char> , Joseph ! <place> The plains </place> sing in the major , and the mountains in the	of dreaminess and gloom . You may search till morning and you will find no end to the contrasts between the two modes ; but you will never find a third , for all things on this earth are light or darkness , rest or action . Now listen to <char> me </char> , Joseph ! <place> The plains </place> sing in the major , and the mountains in the minor mode . If you had stayed in your own country your ideas would belong to the clear and tranquil mode ; in returning : there now , you ought to see the use that a soul like yours could	and minor , but which I call the clear mode and the troubled mode ; or , if you like it better , the blue - sky mode and the gray - sky mode , or , still otherwise , the mode of strength and joy , and the mode of dreaminess and gloom . You may search till morning and you will find no end to the contrasts between the two modes ; but you will never find a third , for all things on this earth are light or darkness , rest or action . Now listen to <char> me </char> , Joseph ! <place> The plains </place> sing in the major , and the mountains in the minor mode . If you had stayed in your own country your ideas would belong to the clear and tranquil mode ; in returning : there now , you ought to see the use that a soul like yours could make of that mode ; for the one mode is neither less nor more than the other .
PHROOM	46855	The army of the chivalrous King of Sweden	Sweden	in the terrible destruction and ruin which it caused . <char> The army of the chivalrous King of <place> Sweden </char> </place> , the prop of the Protestant cause , was largely	New Edition . _ In this story Mr. Henty gives the history of the first part of the Thirty Years ’ War , a struggle unprecedented in length , in the fury with which it was carried on , and in the terrible destruction and ruin which it caused . <char> The army of the chivalrous King of <place> Sweden </char> </place> , the prop of the Protestant cause , was largely composed of Scotchmen , and among these was the hero of the story . The chief interest of the tale turns on the great struggle between Gustavus and his chief opponents — Wallenstein , Tilly , and Pappenheim .	. “ Boys know and love Mr. Henty ’s books of adventure , and will welcome his tale of the freeing of the Netherlands . ”—_Athenæum . _ — The Lion of the North : A Tale of Gustavus Adolphus . Illustrated . 3_s . _ 6_d . _ _ New Edition . _ In this story Mr. Henty gives the history of the first part of the Thirty Years ’ War , a struggle unprecedented in length , in the fury with which it was carried on , and in the terrible destruction and ruin which it caused . <char> The army of the chivalrous King of <place> Sweden </char> </place> , the prop of the Protestant cause , was largely composed of Scotchmen , and among these was the hero of the story . The chief interest of the tale turns on the great struggle between Gustavus and his chief opponents — Wallenstein , Tilly , and Pappenheim .
HUCBOV	35228	her	stairs	voice choked with emotion . Then she goes up - <place> stairs </place> , and is lost in <char> her </char> own chamber . But for Guy there is neither rest	". "" Good - night , "" she whispers , timidly holding out to him her hand . Guy takes it gladly , reverently . "" Good - night , my own darling , "" answers he , in a voice choked with emotion . Then she goes up - <place> stairs </place> , and is lost in <char> her </char> own chamber . But for Guy there is neither rest nor sleep ."	"she turns partly toward him , though still keeping half her face averted . Her cheeks are crimson ; her eyes , shamed and full of tears , are bent upon the ground . For one swift instant she raises them and lets a soft , shy glance meet his . "" Good - night , "" she whispers , timidly holding out to him her hand . Guy takes it gladly , reverently . "" Good - night , my own darling , "" answers he , in a voice choked with emotion . Then she goes up - <place> stairs </place> , and is lost in <char> her </char> own chamber . But for Guy there is neither rest nor sleep ."
RDIMZF	26348	she	the stall	house , unfastened Crookhorn , and led her out of <place> the stall </place> . As for Crookhorn , <char> she </char> followed her little mistress very sedately until they reached the	snow was still lying by the upper side of the big stone ( in spite of Lisbeth 's having scattered sand there to make the snow melt faster ) on the bright spring day when Lisbeth went into the cow house , unfastened Crookhorn , and led her out of <place> the stall </place> . As for Crookhorn , <char> she </char> followed her little mistress very sedately until they reached the cow - house door . There she stopped short , looking around and blinking at the sun .	the day that Lisbeth went over to Hoel Farm for the first time . But Lisbeth thought that as soon as Crookhorn had fresh buds to eat and gave richer milk , her mother would of course get entirely well . It is very possible that a little streak of snow was still lying by the upper side of the big stone ( in spite of Lisbeth 's having scattered sand there to make the snow melt faster ) on the bright spring day when Lisbeth went into the cow house , unfastened Crookhorn , and led her out of <place> the stall </place> . As for Crookhorn , <char> she </char> followed her little mistress very sedately until they reached the cow - house door . There she stopped short , looking around and blinking at the sun .
RDAMSV	53281	you	home	See you -- I am going home ; you go <place> home </place> too . ” “ You may go home if <char> you </char> like , ” said the old hag as he moved	on our side . There is nothing like the night and the dark . ” “ You are a wicked woman , Mary , ” said the old priest sorrowfully , “ and God will punish you one day . See you -- I am going home ; you go <place> home </place> too . ” “ You may go home if <char> you </char> like , ” said the old hag as he moved on , “ and my curses go with you ; but I stay here ; ” and she stood and looked after him as he faded into the darkness . “ Silly old dotard , ” she growled ; “	ay , and that slip of a girl that Sarah has left behind . What are you shaking for ? ” she added . “ Do you think I do not know what is going on ? You have nothing to tell me ; I assure you the powers are on our side . There is nothing like the night and the dark . ” “ You are a wicked woman , Mary , ” said the old priest sorrowfully , “ and God will punish you one day . See you -- I am going home ; you go <place> home </place> too . ” “ You may go home if <char> you </char> like , ” said the old hag as he moved on , “ and my curses go with you ; but I stay here ; ” and she stood and looked after him as he faded into the darkness . “ Silly old dotard , ” she growled ; “ I saw him at her bedside or ever I came along here .
EPCEXL	23994	Freddy Lampton	the Tombs of the Kings	fact that the servant whom he had sent back to <char> Freddy Lampton </char> 's hut in the Valley of <place> the Tombs of the Kings </place> , bearing a letter to Margaret , in which he	the ships that pass in the night . The saint had been in Michael 's camp for a fortnight and during that time no other member of the party had developed smallpox . Michael was in blissful ignorance of the fact that the servant whom he had sent back to <char> Freddy Lampton </char> 's hut in the Valley of <place> the Tombs of the Kings </place> , bearing a letter to Margaret , in which he had told her everything that had happened -- not omitting Millicent 's visit and her sudden departure -- had never even reached Luxor . He had fallen sick by the way and had died of smallpox in a desert village	Eastern philosophy , await his end . He knows that the four winds will bring drifting sand to the spot where his body lies ; it will gather and gather , as it does against any excrescence , until his body is well covered . In the desert many are the ships that pass in the night . The saint had been in Michael 's camp for a fortnight and during that time no other member of the party had developed smallpox . Michael was in blissful ignorance of the fact that the servant whom he had sent back to <char> Freddy Lampton </char> 's hut in the Valley of <place> the Tombs of the Kings </place> , bearing a letter to Margaret , in which he had told her everything that had happened -- not omitting Millicent 's visit and her sudden departure -- had never even reached Luxor . He had fallen sick by the way and had died of smallpox in a desert village .
WLJLWZ	50462	his	lost kingdoms	having embarked his hopes in the fatal endeavour of recovering <place> lost kingdoms </place> , and wresting <char> his </char> heritage from the usurper , he had given his life	and he would ask many an eager question , and listen to long and minute descriptions , that would weary beyond all patience any modern ears ; and , in the end , he would wish that , instead of having embarked his hopes in the fatal endeavour of recovering <place> lost kingdoms </place> , and wresting <char> his </char> heritage from the usurper , he had given his life and hopes to the recovery of Christ 's blessed cross and sepulchre . This , however , was only , as we have said , after the sun had gone down , and when the lamp was lighted ; for	all lighted up with the romantic and chivalrous spirit of the age , and tinged with that wild and visionary superstition which cast a vague sort of shadowy grandeur over all the tales of those days . Then Arthur 's cheek would glow with a flush of feverish interest ; and he would ask many an eager question , and listen to long and minute descriptions , that would weary beyond all patience any modern ears ; and , in the end , he would wish that , instead of having embarked his hopes in the fatal endeavour of recovering <place> lost kingdoms </place> , and wresting <char> his </char> heritage from the usurper , he had given his life and hopes to the recovery of Christ 's blessed cross and sepulchre . This , however , was only , as we have said , after the sun had gone down , and when the lamp was lighted ; for it seemed that then , when the same darkness was apportioned to every one , and when every one sought a refuge within the walls of their dwellings , that he felt not his imprisonment so painfully as when day had risen--_day _ , which to him was without any
LLOUHH	3537	He	my state	sworn falsely , and Trenck is innocent . ” “ <char> He </char> will not dare to cross the borders of <place> my state </place> , for he knows he will be court - martialled	men came especially to warn your majesty , through me . You will discover if they have calumniated Trenck , by giving this testimony . If he does not go to Dantzic , does not enter Prussia , they have sworn falsely , and Trenck is innocent . ” “ <char> He </char> will not dare to cross the borders of <place> my state </place> , for he knows he will be court - martialled as a deserter . But I am convinced that he is a bold adventurer , he has boasted that he will defy me , that is certainly what no one has done before him , and what no one will	service , for insubordination ; now he is no longer in my service , and I have forgotten him , but woe be unto him if he forces me to remember him ! ” “ Your majesty will soon see if he is falsely accused . These reliable and irreproachable men came especially to warn your majesty , through me . You will discover if they have calumniated Trenck , by giving this testimony . If he does not go to Dantzic , does not enter Prussia , they have sworn falsely , and Trenck is innocent . ” “ <char> He </char> will not dare to cross the borders of <place> my state </place> , for he knows he will be court - martialled as a deserter . But I am convinced that he is a bold adventurer , he has boasted that he will defy me , that is certainly what no one has done before him , and what no one will do after him , but it will rest there , you may believe me . ”
TOVNOH	19500	I	the Hamlets	", "" said Scruby , "" that 's nothing ! <char> I </char> 've had a candidate so mauled,--it was in <place> the Hamlets </place> , I think,--that there was n't a spot on him"	"name of the River Bank became odious to him . He was a man who did not like to have his person touched , and when they hustled him he became angry . "" Lord love you , Mr. Vavasor , "" said Scruby , "" that 's nothing ! <char> I </char> 've had a candidate so mauled,--it was in <place> the Hamlets </place> , I think,--that there was n't a spot on him that was n't painted with rotten eggs . The smell was something quite awful ."	"with its placards was entirely upset on more than one occasion , and was once absolutely driven ignominiously into the river mud . And all this was done under the direction of Mr. Grimes . Vavasor himself was pelted with offal from the sinking tide , so that the very name of the River Bank became odious to him . He was a man who did not like to have his person touched , and when they hustled him he became angry . "" Lord love you , Mr. Vavasor , "" said Scruby , "" that 's nothing ! <char> I </char> 've had a candidate so mauled,--it was in <place> the Hamlets </place> , I think,--that there was n't a spot on him that was n't painted with rotten eggs . The smell was something quite awful ."
WQDZYI	1153	Tardos Mors	Barsoom	Tara , Princess of Helium , great - granddaughter of <char> Tardos Mors </char> , daughter of John Carter , Warlord of <place> Barsoom </place> . She can not be a Corphal .	" Fool !  cried Turan . "" Know you not that in the veins of this woman flows the blood of ten thousand jeddaks -- that greater than yours is her power in her own land ? She is Tara , Princess of Helium , great - granddaughter of <char> Tardos Mors </char> , daughter of John Carter , Warlord of <place> Barsoom </place> . She can not be a Corphal ."	"know , though you shall die anyway , "" cried O - Tar , "" that all three are convicted of Corphalism and that as only a jeddak may slay such as you in safety you are about to be honored with the steel of O - Tar . "" "" Fool ! "" cried Turan . "" Know you not that in the veins of this woman flows the blood of ten thousand jeddaks -- that greater than yours is her power in her own land ? She is Tara , Princess of Helium , great - granddaughter of <char> Tardos Mors </char> , daughter of John Carter , Warlord of <place> Barsoom </place> . She can not be a Corphal ."
EJRPGM	41917	I	London	"- reliance . "" We have heard of you in <place> London </place> too , <char> I </char> believe . You are editor of -- what review is"	"- Darriel , glancing at his boots , which were peculiarly solid and very dusty . "" Only five miles away , "" he said . Mr. Perior 's very boots partook of their wearer 's expression of uningratiating self - reliance . "" We have heard of you in <place> London </place> too , <char> I </char> believe . You are editor of -- what review is it , Camelia ?"	", seemed to express both qualities significantly . "" Did you ride over ? "" Camelia asked . "" No ? Hot for walking , is n't it ? Frances , my friend Mr. Perior . "" "" You live near here , Mr. Perior ? "" said Mrs. Fox - Darriel , glancing at his boots , which were peculiarly solid and very dusty . "" Only five miles away , "" he said . Mr. Perior 's very boots partook of their wearer 's expression of uningratiating self - reliance . "" We have heard of you in <place> London </place> too , <char> I </char> believe . You are editor of -- what review is it , Camelia ?"
CCPVEF	6001	his engineers	the mine	Ah shall have nothing to do with the work at <place> the mine </place> . John and <char> his engineers </char> will look after all that . But this does	"volubly about the mine , and the claim , and the trouble so much work would make for Mr. Brewster , if he kept on with the ranch at the same time . "" Not at all , Sary . Ah shall have nothing to do with the work at <place> the mine </place> . John and <char> his engineers </char> will look after all that . But this does not mean that Jeb must always remain a hired man"	"viands . Sary and Jeb had had supper , _ a la tete - a - tete _ , more than an hour before the riders got home , so Sary gave her attention to waiting on the famished family . As she served and passed dishes , she conversed volubly about the mine , and the claim , and the trouble so much work would make for Mr. Brewster , if he kept on with the ranch at the same time . "" Not at all , Sary . Ah shall have nothing to do with the work at <place> the mine </place> . John and <char> his engineers </char> will look after all that . But this does not mean that Jeb must always remain a hired man"
RYFHQU	1463	their	the cornfield	and viscera till -- if that would ever happen -- <char> their </char> stomachs turn . Let them blast <place> the cornfield </place> and the orchard , fire the home . For all	see in war a direct and tangible profit , or they are driven to it , with heads down , by the brute that is in them . Let them rend and be rent ; let them paddle in blood and viscera till -- if that would ever happen -- <char> their </char> stomachs turn . Let them blast <place> the cornfield </place> and the orchard , fire the home . For all that , there will yet be found some silent few , who go their way amid the still meadows , who bend to the flower and watch the sunset ; and these alone are worth a thought .	"? Peace , after all , is the aspiration of the few ; so it always ; was , and ever will be . But have done with the nauseous ca nt about "" dire calamity . "" The leaders and the multitude hold no such view ; either they see in war a direct and tangible profit , or they are driven to it , with heads down , by the brute that is in them . Let them rend and be rent ; let them paddle in blood and viscera till -- if that would ever happen -- <char> their </char> stomachs turn . Let them blast <place> the cornfield </place> and the orchard , fire the home . For all that , there will yet be found some silent few , who go their way amid the still meadows , who bend to the flower and watch the sunset ; and these alone are worth a thought ."
XDNZSV	61441	the people of the village	the village	need those articles all right , Fitz ; but maybe <char> the people of <place> the village </place> </char> do n’t have such things . ” “ Of course	For cord and goose feathers . We need the cord to splice the broken ropes of our car , and we need the feathers to refill our bag . ” “ Yes , ” the lad mumbled , “ we need those articles all right , Fitz ; but maybe <char> the people of <place> the village </place> </char> do n’t have such things . ” “ Of course they do , ” the goblin sneered superiorly .	“ I ’ll tell you what we ’ve got to do , Bob , ” Fitz remarked reflectively , scratching his head . “ Well , what ? ” inquired the boy . “ We ’ve got to go into that town . ” “ What for ? ” “ For cord and goose feathers . We need the cord to splice the broken ropes of our car , and we need the feathers to refill our bag . ” “ Yes , ” the lad mumbled , “ we need those articles all right , Fitz ; but maybe <char> the people of <place> the village </place> </char> do n’t have such things . ” “ Of course they do , ” the goblin sneered superiorly .
ZQNJTV	65850	his men	Halton barracks	the east end of the parade . He had left <char> his men </char> bivouacked in a field by <place> Halton barracks </place> , and had spent the night with a number of	"  You may overtake some of the wagons , miss , but they 'll pull aside for such as you . "" And the green curricle whirled on . Meanwhile Jasper Benham was at Hastings in the battery at the east end of the parade . He had left <char> his men </char> bivouacked in a field by <place> Halton barracks </place> , and had spent the night with a number of roaring , wine - drinking officers who had waited for the crisis in the large room of an inn in High Street . The morning was still and sunny , and to judge by the number of people who had"	". We are cantering round to quiet the poor things . "" Rose thought by his fat smile that his officers had chosen wisely . There was nothing savouring of famine and sudden death about the trooper . "" Can you tell me if the Eastbourne road is clear ? "" "" You may overtake some of the wagons , miss , but they 'll pull aside for such as you . "" And the green curricle whirled on . Meanwhile Jasper Benham was at Hastings in the battery at the east end of the parade . He had left <char> his men </char> bivouacked in a field by <place> Halton barracks </place> , and had spent the night with a number of roaring , wine - drinking officers who had waited for the crisis in the large room of an inn in High Street . The morning was still and sunny , and to judge by the number of people who had gathered on the sea - front , the Hastingers had not deserted the town at the first flash of the alarm ."
JBWQET	33802	all this family , who lived in a wretched garret in the Rue du Temple	The Rue du Temple	"that nothing could be more frightful than the destitution of <char> all this family , who lived in a wretched garret in the Rue du Temple </char> . "" "" <place> The Rue du Temple </place> ! "" exclaimed Madame d'Harville , much astonished ; """	"accused of infanticide . I never heard anything more distressing . The father of the unhappy girl , a hard - working , honest lapidary , has gone mad with grief on hearing his daughter 's shame . It seems that nothing could be more frightful than the destitution of <char> all this family , who lived in a wretched garret in the Rue du Temple </char> . "" "" <place> The Rue du Temple </place> ! "" exclaimed Madame d'Harville , much astonished ; "" what is the workman 's name ?"	", with more success and intelligence than I have . One of the inspectresses of the other division of St. Lazare , which is occupied by females charged with different crimes , would interest you much more . She told me this morning of the arrival of a young girl accused of infanticide . I never heard anything more distressing . The father of the unhappy girl , a hard - working , honest lapidary , has gone mad with grief on hearing his daughter 's shame . It seems that nothing could be more frightful than the destitution of <char> all this family , who lived in a wretched garret in the Rue du Temple </char> . "" "" <place> The Rue du Temple </place> ! "" exclaimed Madame d'Harville , much astonished ; "" what is the workman 's name ?"
OVIMRG	7047	they	the Nauru	you ! ” “ That 's the kind of thing <char> they </char> used to tell me on <place> the Nauru </place> , ” Bob said laughing ; “ but I did	mosquitoes come out ! ” said David Linton . “ Then you and Tommy will thankfully entrench yourselves in here at dusk , and listen to the singing hordes dashing themselves against the netting in the effort to get at you ! ” “ That 's the kind of thing <char> they </char> used to tell me on <place> the Nauru </place> , ” Bob said laughing ; “ but I did n't quite expect it from you , Mr. Linton ! ” The squatter chuckled .	job . “ This is going to be a great little room -- though it 's hard just now to imagine that it will ever be warm enough for it . ” “ Just you wait a few months until we get a touch of hot weather , and the mosquitoes come out ! ” said David Linton . “ Then you and Tommy will thankfully entrench yourselves in here at dusk , and listen to the singing hordes dashing themselves against the netting in the effort to get at you ! ” “ That 's the kind of thing <char> they </char> used to tell me on <place> the Nauru </place> , ” Bob said laughing ; “ but I did n't quite expect it from you , Mr. Linton ! ” The squatter chuckled .
VBFGOG	65382	The fisherman	here	. “ Do n’t you know better than to smoke <place> here </place> ? ” blazed Wilkinson . <char> The fisherman </char> brazenly replaced the cigarette between his lips . Wilkinson ’s	companion , also smoking , lay with his back against the bole of a tree a few feet distant . Fishing - rods , creeks , landing - nets and the remains of a lunch lay scattered on the ground . “ Do n’t you know better than to smoke <place> here </place> ? ” blazed Wilkinson . <char> The fisherman </char> brazenly replaced the cigarette between his lips . Wilkinson ’s arm shot forward like a flash to pluck the offending weed from the mouth of the astonished youth .	edge of the clearing . Without comment , both men broke into a run . Aroused by the crashing footsteps , a young man , who had been lying stretched lazily on the soft moss , came quickly to his feet , a cigarette held in his fingers . His companion , also smoking , lay with his back against the bole of a tree a few feet distant . Fishing - rods , creeks , landing - nets and the remains of a lunch lay scattered on the ground . “ Do n’t you know better than to smoke <place> here </place> ? ” blazed Wilkinson . <char> The fisherman </char> brazenly replaced the cigarette between his lips . Wilkinson ’s arm shot forward like a flash to pluck the offending weed from the mouth of the astonished youth .
KQJBRW	19649	friends	the world	festivals at sea , there was all the difference in <place> the world </place> between a steady progress towards home and <char> friends </char> and the present plight of the _ Kansas _ .	What a lump in the throat the words brought . In three days it would be Christmas , in seven more the New Year ! Though , from the beginning of the voyage , they were prepared to pass both festivals at sea , there was all the difference in <place> the world </place> between a steady progress towards home and <char> friends </char> and the present plight of the _ Kansas _ . Death , too , had thrown its shadow over them .	"fittin 's , an ' no chance of makin ' a castin ' , but I 'll bet a ye'aw 's scwew the _ Kansas _ gets a move on her undaw her own steam soon aftaw New Ye - aw 's Day . "" New Year 's Day ! What a lump in the throat the words brought . In three days it would be Christmas , in seven more the New Year ! Though , from the beginning of the voyage , they were prepared to pass both festivals at sea , there was all the difference in <place> the world </place> between a steady progress towards home and <char> friends </char> and the present plight of the _ Kansas _ . Death , too , had thrown its shadow over them ."
MTITBU	37827	no mortal	this new world	the thousandth part of the magic and the mystery of <place> this new world </place> of her discovery , <char> no mortal </char> would believe such travellers ' tales . She	". She was sure that the world she was dwelling in was a place no mortal foot had ever trod before . The girl felt herself a solitary way - breaker through a virgin forest ; if she should tell the thousandth part of the magic and the mystery of <place> this new world </place> of her discovery , <char> no mortal </char> would believe such travellers ' tales . She listened fascinated the night Ethan said , in answer to his uncle 's platitude about "" the common experience "" : "" There 's no such"	"standing outside the parlor door when Ethan was there alone , hesitating , trying to go in , trying to go away , and in the end succeeding only under strong inward compulsion in compassing the latter . It was well she never dreamed how much the old eyes saw . She was sure that the world she was dwelling in was a place no mortal foot had ever trod before . The girl felt herself a solitary way - breaker through a virgin forest ; if she should tell the thousandth part of the magic and the mystery of <place> this new world </place> of her discovery , <char> no mortal </char> would believe such travellers ' tales . She listened fascinated the night Ethan said , in answer to his uncle 's platitude about "" the common experience "" : "" There 's no such"
